Unit ID,Sector,MSI Status,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,Net Price,Cost of Attendance: In State,Cost of Attendance: Out of State,Cost of Attendance: In District,Affordability Gap (net price minus income earned working 10 hrs at min wage),Weekly Hours to Close Gap,State Minimum Wage,Income Earned from Working 10 Hours a Week at State's Minimum Wage,Monthly Center-Based Child Care Cost,Annual Center-Based Child Care Cost,Adjusted Monthly Center-Based Child Care Cost,Monthly Home-Based Child Care Cost,Adjusted Monthly Home-Based Child Care Cost,Annual Home-Based Child Care Cost,Latitude,Longitude,Region #,Institution Name,City,State Abbreviation,Sector Name,MSI Type,"Cost of Attendance: In State, On Campus",County Name,Zip Code,Region,Highest Degree Offered Name,Highest Level Offered Name,Institution Size Category Name,UNIQUE_IDENTIFICATION_NUMBER_OF_THE_INSTITUTION,City of Institution,Institution Type,Sector of Institution,"Average Net Price After Grants, 2020-21","Average Net Price After Grants, 2019-20","Average Net Price After Grants, 2018-19","Percent of First-Time, Full-Time Undergraduates Awarded Pell Grants","Percent Full-time, First-time, Pell Grant Recipients Receiving an Award - 6 Years","Percent Full-time, First-time, Pell Grant Recipients Still Enrolled at Same Institution - 8 Years",Bachelor's Degree Graduation Rate Bachelor Degree Within 6 Years - Total,Bachelor's Degree Graduation Rate Within 4 Years - Total,Bachelor's Degree Graduation Rate Within 5 Years - Total,"First-Time, Full-Time Retention Rate","Percent of Full-time, First-time Degree-Seeking Undergraduates","Average Amount of Institutional Grant Aid Awarded to First-Time, Full-Time Undergraduates","Average Amount of Federal, State, Local, or Institutional Grant Aid Awarded","Percent of First-Time, Full-Time Undergraduates Awarded Federal, State, Local or Institutional Grant Aid",Number of Undergraduates Enrolled,Institution Size Category,Instructional Expenses Per FTE,Instructional Expenses FASB per FTE,Endowment Assets FASB per Student,Hispanic-serving Institution (HSI),Predominantly Black Institution (PBI),Asian American or Native American Pacific Islander-Serving Institution (AANAPISI),Native American Non-Tribal Institution (NANTI),Historically Black College or University (HBCU),Tribal College or University (TCU),Median Earnings of Students Working and Not Enrolled 10 Years After Entry,Median Earnings of Dependent Students Working and Not Enrolled 10 Years After Entry,Median Earnings of Independent Students Working and Not Enrolled 10 Years After Entry,LATITUDE,LONGITUDE
487010,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,90.0,1358.4,16300.8,1464.63,1126.8,1214.92,13521.6,35.14,-90.03,3.0,The University of Tennessee Health Science Center,Memphis,TN,"Public, 4-year or above",,,Shelby County,38163,South,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"1,000 - 4,999",487010,Memphis,Public Four-Year,1,,,,,,,,,,,0.0,,,,248.0,2,102784.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,57284.0,70216.0,35,-90
487047,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24599.0,,,,20974.0,57.9,7.25,72.5,857.6,10291.2,924.66,1191.6,1284.78,14299.2,29.95,-90.18,3.0,Unitech Training Academy-New Orleans,New Orleans,LA,"Private for-profit, less-than 2-year",,,Jefferson Parish,70123-0000,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487047,New Orleans,Private For-Profit,9,22525.0,20522.0,22166.0,84.0,,,,,,64.0,52.0,,4300.0,84.0,56.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,20333.0,20827.0,30,-90
487065,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25243.0,,,,21618.0,59.6,7.25,72.5,1115.6,13387.2,1202.84,1509.6,1627.65,18115.2,33.52,-101.87,3.0,Wade Gordon Hairdressing Academy-Lubbock,Lubbock,TX,"Private for-profit, less-than 2-year",,,Lubbock County,79423-2125,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487065,Lubbock,Private For-Profit,9,20388.0,20065.0,20463.0,81.0,,,,,,89.0,22.0,,6177.0,81.0,77.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,34,-102
487083,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12831.0,,,,8006.0,16.6,9.65,96.5,1194.8,14337.6,1288.23,1317.6,1420.64,15811.2,43.61,-84.75,2.0,Protege Academy,Mt. Pleasant,MI,"Private for-profit, less-than 2-year",,,Isabella County,48858-2058,Midwest,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487083,Mt. Pleasant,Private For-Profit,9,11860.0,9570.0,11416.0,60.0,,,,,,100.0,14.0,,4635.0,60.0,29.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,44,-85
487092,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77298.0,77298.0,77298.0,,,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.62,-83.87,3.0,Emory University-Oxford College,Oxford,GA,"Private not-for-profit, 2-year",,83622,Newton County,30054,South,Associate's degree,Associate's degree,"1,000 - 4,999",487092,Oxford,Other,5,33780.0,33973.0,27627.0,15.0,94.0,0.0,,,,95.0,56.0,38301.0,39104.0,60.0,1066.0,2,11368.0,11368.0,87729.0,,0.0,0.0,0.0,0.0,0.0,36041.0,70352.0,81859.0,34,-84
487153,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.25,72.5,857.6,10291.2,924.66,1191.6,1284.78,14299.2,29.96,-90.11,3.0,The Chicago School of Professional Psychology at Xavier University of Louisiana,New Orleans,LA,"Private not-for-profit, 4-year or above",,,Orleans Parish,70125-1056,South,Doctor's degree -  professional practice,Doctor's degree,"Under 1,000",487153,New Orleans,Private Not-For-Profit Four-Year,2,,,,,,,,,,,,,,,,1,6517.0,6517.0,11556.0,,0.0,0.0,0.0,0.0,0.0,,49205.0,53670.0,30,-90
487162,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.25,7700.0,9300.0,7700.0,-272.75,-0.75,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,30.86,-83.95,3.0,Southern Regional Technical College,Thomasville,GA,"Public, 2-year",,.,Thomas County,31792,South,Associate's degree,"At least 2, but less than 4 academic yrs","1,000 - 4,999",487162,Thomasville,Public Two-Year,4,-583.0,-401.0,-204.0,80.0,47.0,1.0,,,,53.0,3.0,,9352.0,96.0,1138.0,2,4593.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26875.0,26121.0,31,-84
487232,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16352.0,,,,12727.0,35.13333333333333,7.25,72.5,1115.6,13387.200000000003,1202.84,1509.5999999999997,1627.6500000000003,18115.2,33.56,-101.92,3.0,Texas College of Cosmetology-Lubbock,Lubbock,TX,"Private for-profit, less-than 2-year",,,Lubbock County,79414-2532,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487232,Lubbock,Private For-Profit,9,12379.0,10512.0,9901.0,70.0,,,,,,70.0,39.0,,4865.0,70.0,119.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,20638.0,18793.0,34,-102
487302,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27723.0,17392.0,17392.0,17392.0,24098.0,66.46000000000001,7.25,72.5,1119.2,13430.4,1206.72,1216.8,1311.95,14601.6,41.14,-81.47,2.0,Fortis College-Cuyahoga Falls,Cuyahoga Falls,OH,"Private for-profit, 2-year",,.,Summit County,44221,Midwest,Associate's degree,Associate's degree,"Under 1,000",487302,Cuyahoga Falls,Private For-Profit,6,21756.0,20122.0,26952.0,85.0,56.0,0.0,,,,54.0,8.0,,5439.0,87.0,560.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,30334.0,29838.0,41,-81
487311,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20532.0,20532.0,20532.0,,,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,30.21,-81.56,3.0,Jones Technical Institute,Jacksonville,FL,"Private not-for-profit, 2-year",,.,Duval County,32256-0367,South,Associate's degree,Associate's degree,"Under 1,000",487311,Jacksonville,Other,5,19281.0,21423.0,19737.0,58.0,,,,,,72.0,47.0,1673.0,6092.0,68.0,348.0,1,4278.0,4278.0,,,0.0,0.0,0.0,0.0,0.0,36041.0,21117.0,18699.0,30,-82
487320,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13243.8,21281.0,25931.0,21281.0,9618.8,26.54,7.25,72.5,1115.6,13387.2,1202.84,1509.6,1627.65,18115.2,31.639999999999997,-97.08,3.0,Texas State Technical College,Waco,TX,"Public, 2-year",HSI,23435,McLennan County,76705,South,Associate's degree,"At least 2, but less than 4 academic yrs","10,000 - 19,999",487320,Waco,Public Two-Year,4,11698.0,10738.0,10247.0,57.0,31.0,1.0,,,,56.0,18.0,1807.0,7498.0,86.0,5226.0,4,11286.0,,,,0.0,0.0,0.0,0.0,0.0,36041.0,37531.0,32700.0,32,-97
487348,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20012.0,,,,15137.0,31.05,9.75,97.5,1588.4,19060.8,1712.61,1381.2,1489.21,16574.4,45.64,-122.6,4.0,Aveda Institute Portland-Vancouver Campus,Vancouver,WA,"Private for-profit, less-than 2-year",,,Clark County,98661-7264,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487348,Vancouver,Private For-Profit,9,18704.0,14173.0,11979.0,46.0,,,,,,100.0,4.0,1500.0,4935.0,50.0,48.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,46,-123
487375,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33280.0,24745.0,24745.0,24745.0,29155.0,70.7,8.25,82.5,1130.4,13564.8,1218.8,1268.4,1367.59,15220.8,36.07,-115.27,4.0,Arizona College of Nursing-Las Vegas,Las Vegas,NV,"Private for-profit, 4-year or above",,.,Clark County,89113,West,Bachelor's degree,Bachelor's degree,"1,000 - 4,999",487375,Las Vegas,Private For-Profit Four-Year,3,27572.0,27919.0,28897.0,67.0,,,,,,67.0,2.0,,6181.0,67.0,603.0,1,,,,,0.0,0.0,0.0,0.0,0.0,47921.5,30030.0,29209.0,36,-115
487384,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32461.0,,,,28136.0,65.03333333333333,8.65,86.5,1142.4,13708.799999999997,1231.74,1186.8,1279.61,14241.6,26.01,-80.25,3.0,Florida Career College-Pembroke Pines,Pembroke Pines,FL,"Private for-profit, less-than 2-year",,,Broward County,33024-6916,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487384,Pembroke Pines,Private For-Profit,6,33825.0,32931.0,31443.0,95.0,73.0,0.0,,,,62.0,19.0,525.0,5941.0,97.0,608.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,26,-80
487393,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36117.5,,,,31792.5,73.525,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,26.71,-80.14,3.0,Florida Career College-West Palm Beach,West Palm Beach,FL,"Private for-profit, 2-year",,,Palm Beach County,33417-4326,South,Associate's degree,Associate's degree,"Under 1,000",487393,West Palm Beach,Private For-Profit,6,33569.0,33551.0,32128.0,95.0,67.0,0.0,,,,57.0,17.0,453.0,5568.0,97.0,722.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,27,-80
487409,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35567.0,,,,31242.0,72.225,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,25.86,-80.32,3.0,Florida Career College-Hialeah,Hialeah,FL,"Private for-profit, 2-year",,,Miami-Dade County,33012-7028,South,Associate's degree,Associate's degree,"Under 1,000",487409,Hialeah,Private For-Profit,6,33291.0,32271.0,31880.0,98.0,71.0,0.0,,,,68.0,17.0,524.0,6157.0,98.0,668.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,26,-80
487418,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34300.5,,,,29975.5,69.30000000000001,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,26.17,-80.21,3.0,Florida Career College-Lauderdale Lakes,Lauderdale Lakes,FL,"Private for-profit, 2-year",,,Broward County,33319-5617,South,Associate's degree,Associate's degree,"Under 1,000",487418,Lauderdale Lakes,Private For-Profit,6,35438.0,34070.0,31648.0,98.0,67.0,0.0,,,,47.0,21.0,334.0,5407.0,99.0,814.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,26,-80
487427,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35633.0,,,,31308.0,72.375,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,27.98,-82.34,3.0,Florida Career College-Tampa,Tampa,FL,"Private for-profit, less-than 2-year",,,Hillsborough County,33619-8347,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487427,Tampa,Private For-Profit,6,33839.0,35369.0,33049.0,96.0,64.0,0.0,,,,49.0,31.0,442.0,5364.0,98.0,571.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,28,-82
487436,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36571.6,,,,32246.6,74.55999999999999,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,30.2,-81.75,3.0,Florida Career College-Jacksonville,Jacksonville,FL,"Private for-profit, less-than 2-year",,,Duval County,32244-6663,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487436,Jacksonville,Private For-Profit,6,36346.0,35780.0,34279.0,95.0,56.0,0.0,,,,41.0,29.0,411.0,5327.0,98.0,575.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,30,-82
487445,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34176.5,,,,29851.5,69.025,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,26.54,-80.09,3.0,Florida Career College-Boynton Beach,Boynton Beach,FL,"Private for-profit, 2-year",,,Palm Beach County,33426-8205,South,Associate's degree,Associate's degree,"Under 1,000",487445,Boynton Beach,Private For-Profit,6,33667.0,33461.0,30784.0,94.0,63.0,0.0,,,,73.0,18.0,629.0,6142.0,97.0,587.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,27,-80
487454,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34328.0,,,,30003.0,69.375,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,26.27,-80.2,3.0,Florida Career College-Margate,Margate,FL,"Private for-profit, 2-year",,,Broward County,33063-7011,South,Associate's degree,Associate's degree,"Under 1,000",487454,Margate,Private For-Profit,6,34843.0,33690.0,31783.0,96.0,71.0,0.0,,,,52.0,23.0,560.0,5624.0,98.0,619.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,26,-80
487472,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36043.25,,,,31718.25,73.35,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,28.56,-81.31,3.0,Florida Career College-Orlando,Orlando,FL,"Private for-profit, less-than 2-year",,,Orange County,32807-3528,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487472,Orlando,Private For-Profit,6,33982.0,34338.0,33194.0,96.0,69.0,0.0,,,,59.0,22.0,638.0,5365.0,98.0,659.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,29,-81
487481,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32886.25,,,,26811.25,44.1,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,33.57,-112.12,4.0,UEI College-Phoenix,Phoenix,AZ,"Private for-profit, less-than 2-year",,,Maricopa County,85021-2718,West,Non-degree granting,"At least 1, but less than 2 academic yrs","1,000 - 4,999",487481,Phoenix,Private For-Profit,9,33574.0,32722.0,28655.0,97.0,,,,,,52.0,24.0,485.0,5010.0,98.0,1441.0,2,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,34,-112
487490,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35501.6,,,,31876.6,87.94000000000001,7.25,72.5,1115.6,13387.2,1202.84,1509.6,1627.65,18115.2,30.02,-95.43,3.0,Florida Career College-Houston,Houston,TX,"Private for-profit, 2-year",,,Harris County,77090-1111,South,Associate's degree,Associate's degree,"1,000 - 4,999",487490,Houston,Private For-Profit,6,34608.0,33770.0,33337.0,99.0,68.0,0.0,,,,46.0,28.0,456.0,5583.0,99.0,1109.0,2,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26708.0,26128.0,30,-95
487506,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11939.25,,,,8314.25,22.950000000000003,7.25,72.5,1340.4,16084.8,1445.22,894.0,963.91,10728.0,43.07,-89.4,2.0,Aveda Institute-Madison,Madison,WI,"Private for-profit, less-than 2-year",,,Dane County,53715-0000,Midwest,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487506,Madison,Private For-Profit,9,13860.0,16625.0,15811.0,30.0,,,,,,100.0,25.0,,1894.0,97.0,27.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,37321.0,,43,-89
487524,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18839.4,33232.0,33232.0,33232.0,12764.4,20.98,12.15,121.5,1600.4,19204.8,1725.55,1422.0,1533.2,17064.0,44.83,-68.79,1.0,Husson University,Bangor,ME,"Private not-for-profit, 4-year or above",,37108,Penobscot County,04401-2929,Northeast,Doctor's degree -  professional practice,Doctor's degree,"1,000 - 4,999",487524,Bangor,Private Not-For-Profit Four-Year,2,20197.0,19342.0,18524.0,45.0,48.0,0.0,54.0,33.0,50.0,76.0,23.0,8801.0,11797.0,98.0,2208.0,2,6099.0,6099.0,8382.0,,0.0,0.0,0.0,0.0,0.0,47921.5,42626.0,,45,-69
487533,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18022.25,,,,12522.25,22.775,11.0,110.0,1246.0,14952.0,1343.44,1335.6,1440.04,16027.2,42.03,-88.34,2.0,Tricoci University of Beauty Culture-Elgin,Elgin,IL,"Private for-profit, less-than 2-year",,,Kane County,60123-9412,Midwest,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487533,Elgin,Private For-Profit,9,18481.0,17302.0,14206.0,40.0,,,,,,100.0,8.0,1559.0,5106.0,50.0,44.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,42,-88
487588,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21986.25,,,,18361.25,50.65,7.25,72.5,1116.4,13396.8,1203.7,921.6,993.67,11059.2,34.98,-89.99,3.0,Concorde Career College-Southaven,Southaven,MS,"Private for-profit, 2-year",,,DeSoto County,38671,South,Associate's degree,Associate's degree,"Under 1,000",487588,Southaven,Private For-Profit,6,21202.0,18799.0,18637.0,92.0,80.0,0.0,,,,59.0,37.0,500.0,4118.0,93.0,362.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26362.0,24291.0,35,-90
487597,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26553.4,,,,19553.4,27.919999999999998,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.8800000000003,18273.6,33.83,-118.15,4.0,Universal Technical Institute-Southern California,Long Beach,CA,"Private for-profit, 2-year",,,Los Angeles County,90808-1789,West,Associate's degree,"At least 2, but less than 4 academic yrs","1,000 - 4,999",487597,Long Beach,Private For-Profit,6,23474.0,23592.0,22473.0,62.0,,,,,,56.0,37.0,2561.0,5117.0,77.0,1341.0,2,,,,,0.0,0.0,0.0,0.0,0.0,36041.0,52301.0,49215.0,34,-118
487603,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26831.0,23841.0,23841.0,23841.0,21956.0,45.04,9.75,97.5,1588.4,19060.8,1712.61,1381.2,1489.21,16574.4,47.66,-122.2,4.0,Northwest University-Center for Online and Extended Education,Kirkland,WA,"Private not-for-profit, 4-year or above",,.,King County,98033,West,Master's degree,Master's degree,"1,000 - 4,999",487603,Kirkland,Private Not-For-Profit Four-Year,2,22863.0,27609.0,26033.0,46.0,,,40.0,35.0,40.0,73.0,5.0,880.0,4807.0,61.0,378.0,2,3858.0,3858.0,,,0.0,0.0,0.0,0.0,0.0,47921.5,47374.0,53638.0,48,-122
487621,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.25,72.5,857.6,10291.2,924.66,1191.6,1284.78,14299.2,32.52,-92.08,3.0,Celebrity Barber School,Monroe,LA,"Private for-profit, less-than 2-year",,,Ouachita Parish,71201-5133,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487621,Monroe,Private For-Profit,9,16760.0,19686.0,14595.0,100.0,,,,,,100.0,6.0,,6438.0,100.0,17.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,33,-92
487649,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,34.08,-118.15,4.0,California Institute of Advanced Management,Alhambra,CA,"Private not-for-profit, 4-year or above",,,Los Angeles County,91803,West,Master's degree,Master's degree,"Under 1,000",487649,Alhambra,Private Not-For-Profit Four-Year,2,,,,,,,,,,,,,,,,1,1141.0,1141.0,,,0.0,0.0,0.0,0.0,0.0,,,,34,-118
487658,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22611.0,22611.0,22611.0,,,7.25,72.5,857.6,10291.2,924.66,1191.6,1284.78,14299.2,30.22,-92.04,3.0,Academy of Interactive Entertainment,Lafayette,LA,"Private not-for-profit, 2-year",,.,Lafayette Parish,70506-4293,South,Associate's degree,"At least 2, but less than 4 academic yrs","Under 1,000",487658,Lafayette,Other,5,25078.0,21067.0,22285.0,43.0,,,,,,63.0,30.0,654.0,5470.0,88.0,90.0,1,4717.0,4717.0,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,30,-92
487676,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30283.0,,,,24408.0,41.5,11.75,117.5,1747.2,20966.4,1883.83,1209.6,1304.19,14515.2,38.98,-76.54,3.0,The Temple Annapolis-A Paul Mitchell Partner School,Annapolis,MD,"Private for-profit, less-than 2-year",,,Anne Arundel County,21401-3833,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487676,Annapolis,Private For-Profit,9,16795.0,20046.0,18197.0,57.0,,,,,,83.0,6.0,253.0,5148.0,61.0,160.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,39,-77
487746,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25723.0,25723.0,25723.0,,,7.25,72.5,1797.2,21566.4,1937.74,1641.6,1769.97,19699.2,40.61,-73.76,1.0,Yeshiva Zichron Aryeh,Far Rockaway,NY,"Private not-for-profit, 4-year or above",,22800,Queens County,11691-0000,Northeast,Bachelor's degree,Bachelor's degree,"Under 1,000",487746,Far Rockaway,Private Not-For-Profit Four-Year,2,,,,0.0,,,60.0,0.0,60.0,100.0,7.0,,790.0,100.0,28.0,1,29961.0,29961.0,,,0.0,0.0,0.0,0.0,0.0,47921.5,,,41,-74
487773,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4357.0,,,,-2643.0,-3.8,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,39.72,-121.8,4.0,Butte County Regional Occupational Program,Chico,CA,"Public, less-than 2-year",,,Butte County,95928-7191,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487773,Chico,Public Two-Year,7,10635.0,4623.0,15106.0,43.0,,,,,,50.0,14.0,,6395.0,43.0,32.0,1,4244.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,40,-122
487791,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26425.0,,,,20800.0,36.96,11.25,112.5,1104.8,13257.6,1191.2,1201.2,1295.13,14414.4,34.77,-82.46,3.0,Arclabs,Piedmont,SC,"Private for-profit, less-than 2-year",,,Anderson County,29673,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487791,Piedmont,Private For-Profit,9,20946.0,20168.0,22238.0,68.0,,,,,,79.0,13.0,,5777.0,71.0,298.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,35,-82
487807,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14486.0,,,,8861.0,15.8,11.25,112.5,1104.8,13257.6,1191.2,1201.2,1295.13,14414.4,32.79,-80.02,3.0,Top of the Line Barber College,Charleston,SC,"Private for-profit, less-than 2-year",,,Charleston County,29407-2228,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487807,Charleston,Private For-Profit,9,13452.0,15873.0,14022.0,67.0,,,,,,33.0,18.0,,5552.0,67.0,35.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,33,-80
487816,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10844.0,,,,7219.0,19.9,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,33.46,-86.91,3.0,Midfield Institute of Cosmetology,Midfield,AL,"Private not-for-profit, less-than 2-year",,,Jefferson County,35228-2233,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",487816,Midfield,Other,8,12763.0,9784.0,9741.0,100.0,,,,,,0.0,19.0,,2777.0,100.0,16.0,1,10369.0,10369.0,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,33,-87
487852,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.5,105.0,1626.8,19521.6,1754.02,1700.4,1833.37,20404.8,40.43,-74.39,1.0,American Institute of Alternative Medicine,East Brunswick,NJ,"Private for-profit, less-than 2-year",,,Middlesex County,8816,Northeast,Non-degree granting,Award of less than one academic year,"Under 1,000",487852,East Brunswick,Private For-Profit,9,,,,,,,,,,,0.0,,,,,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,40,-74
487861,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64767.0,31521.0,31521.0,31521.0,61142.0,168.66666666666666,7.25,72.5,1119.2,13430.4,1206.72,1216.8,1311.95,14601.6,40.1,-82.95,2.0,Felbry College,Columbus,OH,"Private for-profit, 4-year or above",,.,Franklin County,43231-2256,Midwest,Bachelor's degree,Bachelor's degree,"Under 1,000",487861,Columbus,Private For-Profit Four-Year,3,49997.0,50072.0,32971.0,24.0,,,,,,,18.0,,3555.0,25.0,248.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,40,-83
487889,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,32.6,-114.71,4.0,Regional Center for Border Health,Somerton,AZ,"Private not-for-profit, less-than 2-year",,,Yuma County,85350,West,Non-degree granting,Award of less than one academic year,"Under 1,000",487889,Somerton,Other,8,3837.0,6088.0,6789.0,0.0,,,,,,,91.0,,3643.0,53.0,65.0,1,7388.0,7388.0,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,33,-115
